gene_name	transcript_name	3	6	8	9	10	13	16	3_pct	6_pct	8_pct	9_pct	10_pct	13_pct	16_pct	p.value	statistic	major_group	p.value.adjusted
SKAP2	ISOT-5ea2-6c46-2fa3-44c9:s26669400:e26864650:NC:FL	39.7810850527194	32.0763953196239	17.0729277309765	23.989494018895	12.642262360921	14.0626985450442	3.30937014893954	0.0265561315438714	0.0350945244197198	0.0269714498119691	0.102082953271894	0.0215004461920424	0.0318882053175606	0.0172363028590601	5.48109384744433e-18	124.67129059016	microglia	2.49050306542486e-17
SKAP2	ISOT-7fd4-6096-f453-ee3d:s26667050:e26864600:AP:FL	1114.23846072975	643.128979999612	437.924701400535	119.812920555186	443.438270144694	317.0583411389	149.529318590394	0.743817397015855	0.703642210065221	0.691824172828648	0.50984221512845	0.754146717933153	0.718953154509977	0.778798534324967	5.48109384744433e-18	124.67129059016	microglia	2.49050306542486e-17
BCLAF1	ISOT-3b6a-1e08-9076-2953:s136260500:e136289800:EC:FL	122.164671639143	87.4791093522277	36.7443643498387	14.5003072959588	49.5275379408207	37.5986711386395	15.7501198973151	0.127822273470194	0.137656442646668	0.0890164521625766	0.0440617643312438	0.141764076646662	0.122853928943834	0.145833140939105	7.05027378639641e-18	124.094942267526	microglia	3.19065549891882e-17
BCLAF1	ISOT-3d2a-2a7a-5490-3468:s136272000:e136289850:EC:FL	50.520437607887	30.9880596657248	17.8208089080125	12.6571710139885	13.8602987087068	16.7171186235924	11.1958075921838	0.0528601035397872	0.0487625684542676	0.043172475881066	0.0384610667164303	0.0396727261273222	0.0546233055938472	0.103663959205566	7.05027378639641e-18	124.094942267526	microglia	3.19065549891882e-17
BCLAF1	ISOT-8adc-c0f0-7910-237a:s136258550:e136289850:AP:FL	264.300301074215	161.662325884934	113.683570841496	69.6438782821201	106.754595620692	79.7360020337342	22.7677801960775	0.276540385275658	0.254390572287412	0.275408442207202	0.21162531864658	0.305566707031518	0.260537961354989	0.210810896669501	7.05027378639641e-18	124.094942267526	microglia	3.19065549891882e-17
BCLAF1	ISOT-af98-755b-3085-3a48:s136272000:e136289800:DN:FL	21.8996486157782	28.9701840778887	13.9570155552279	45.4477311056768	11.9403291508711	12.256458318675	1.62574970174644	0.0229138492880804	0.045587255203116	0.0338120968885324	0.138101019274686	0.0341771428039293	0.0400480658966195	0.0150531035276063	7.05027378639641e-18	124.094942267526	microglia	3.19065549891882e-17
VPS13C	ISOT-2e10-a8fe-f3f1-e0c1:s61852400:e61864800:AP:FL	82	42	48	35	42	38	9	0.316252808355683	0.247827606133097	0.313119041555923	0.140923869762195	0.380351929698831	0.418024548327364	0.262163102660531	7.39457300450981e-18	109.535175313648	microglia	3.33643133963482e-17
VPS13C	ISOT-db53-c759-ac75-80eb:s61964700:e62060450:DN:FL	72.0488620125807	66.4720559418047	53.7245921114005	34.0467420072632	28.3516152508516	19.7826884955309	11.1112757926275	0.277873840857436	0.392228821400065	0.350462349789679	0.137085675327389	0.256752180255719	0.217622353238033	0.323662948479118	7.39457300450981e-18	109.535175313648	microglia	3.33643133963482e-17
VPS13C	ISOT-fa95-d941-bcae-4b28:s61964700:e62060550:AP:FL	104.237373029406	60.0005893995855	51.5717381324671	174.314306117951	40.0724334275824	33.1210638129134	14.2184979576241	0.402016609221567	0.354042915177955	0.336418608654398	0.701858473515816	0.36289589004545	0.364353098434603	0.414173948860352	7.39457300450981e-18	109.535175313648	microglia	3.33643133963482e-17
SCP2	ISOT-116d-81ed-b0b4-2b93:s52927250:e53051650:NC:FL	202.273913082244	151.753400933955	80.7826215189702	16.6588601256363	114.138036811179	89.9292837601148	14.2210512651646	0.14479163427505	0.158904084747598	0.148224993612789	0.0951934864322072	0.156567951730012	0.188530993207788	0.0867137272266135	8.00277570991452e-18	123.804698806127	microglia	3.59646653417672e-17
SCP2	ISOT-4b12-98de-1bf7-342f:s52927200:e52961650:AP:FL	45.3784166790284	44.7026724044051	21.3033305605339	24.8132216067552	13.6277958126442	12.2661131271996	6.63711988220742	0.0324827606864914	0.0468090810517331	0.0390886799275852	0.141789837752887	0.0186938214165216	0.0257151218599573	0.0404702431841916	8.00277570991452e-18	123.804698806127	microglia	3.59646653417672e-17
SCP2	ISOT-9ba4-8350-76ba-0072:s52927300:e53051650:NC:FL	432.746843705957	252.766351290781	103.482857054149	30.1330619789881	210.581293635773	143.54815530656	51.4273112815927	0.309768678386512	0.264676807634326	0.189876801934219	0.172188925594217	0.288863228581307	0.300939528944571	0.313581166351175	8.00277570991452e-18	123.804698806127	microglia	3.59646653417672e-17
SCP2	ISOT-a5cb-4b3a-15b1-07f4:s52927250:e53051700:AP:FL	409.433626324366	312.513230362212	182.839338667133	33.8851467118044	247.138589162915	151.234267658069	54.7539546838895	0.293080620131973	0.327238984672474	0.335485025077308	0.19362940978174	0.33901041037437	0.317052972029494	0.33386557734079	8.00277570991452e-18	123.804698806127	microglia	3.59646653417672e-17
MSR1	ISOT-762f-bcac-bc97-b58c:s16164150:e16193000:AP:FL	835.015856777485	496.542418234385	179.4822162655	262.223122256746	215.545675223846	204.71920113794	146.392871010935	0.526328211746235	0.573901566787755	0.426684796005815	0.719895754550539	0.555554053859051	0.49242533154694	0.610056720823829	8.91000871231551e-18	109.125576255807	microglia	3.99225017973859e-17
MSR1	ISOT-7a62-0864-6afa-d569:s16107850:e16192700:AP:FL	474.922267712554	223.434619409286	119.375669038514	50.0079765074785	124.627956918257	126.343924563261	53.1225699550717	0.299353582156256	0.258244761061051	0.283792924177007	0.137289685484518	0.321219929920679	0.30390382824953	0.221375403083015	8.91000871231551e-18	109.125576255807	microglia	3.99225017973859e-17
MSR1	ISOT-c170-d7e8-b746-e531:s16139300:e16192700:AP:FL	244.87483940751	116.961273216128	101.610707152932	40.6250705577295	39.1198581455232	65.7149715466915	35.3825602143331	0.154349806989768	0.135183330743239	0.241560109718176	0.111530270752366	0.100828725775019	0.158068791161769	0.147448222783303	8.91000871231551e-18	109.125576255807	microglia	3.99225017973859e-17
DSE	ISOT-235e-c6ea-392e-c9f0:s116370950:e116438150:AP:FL	33.0518747277034	20.9955245928826	10.3323835026786	29.4610142452965	8.50035709907609	19.9224600538087	4.9006118445673	0.0531735901765172	0.0520794261035264	0.036166587208465	0.10714678547335	0.0247300106209594	0.0987853471774067	0.0638477334381285	9.31605036425065e-18	136.71378506778	microglia	4.15355921378448e-17
DSE	ISOT-5a42-2cb4-80a3-b2e6:s116254150:e116438300:EC:FL	260.913891791214	161.550396574593	129.861763533006	58.5798527027451	161.498638224597	86.2414981125369	36.7202263118775	0.419756170195014	0.400725969155064	0.454556956257377	0.213049111559474	0.46984650080158	0.427627728158899	0.478410307877693	9.31605036425065e-18	136.71378506778	microglia	4.15355921378448e-17
DSE	ISOT-66b2-cc46-dc82-5281:s116370900:e116437450:NC:FL	60.1990823056684	37.6304836968406	27.19618432159	30.0669243837685	30.2734185864005	10.5399710096775	7.98803768869348	0.0968477993425596	0.0933424638312642	0.0951951862558419	0.109350420524147	0.0880741778784571	0.0522623557843069	0.104072331622595	9.31605036425065e-18	136.71378506778	microglia	4.15355921378448e-17
DSE	ISOT-79f7-ebc8-4da4-5026:s116369850:e116400450:NC:FL	34.6057389166637	23.2027061594673	20.9727587699041	49.068801609744	9.28452565181802	9.02446046035867	2	0.0556734343836747	0.0575543428547363	0.073411242319567	0.178458362490116	0.0270113849693427	0.0447477097335116	0.0260570457172235	9.31605036425065e-18	136.71378506778	microglia	4.15355921378448e-17
DSE	ISOT-d313-ef26-2524-6010:s116370350:e116441300:AP:FL	189.225753260019	138.477768209366	80.4727333471266	72.4851030046748	109.929578969977	64.8195376578063	21.3130532939211	0.304424869620403	0.343494284438395	0.281679839675705	0.263621127127199	0.319817111657652	0.321407121114104	0.277677602026661	9.31605036425065e-18	136.71378506778	microglia	4.15355921378448e-17
NRBP1	ISOT-2f0a-3a3f-cea9-1267:s27428600:e27442300:DN:FL	208.820166173374	145.890185253776	75.0949212003009	23.1375484265073	316.589375478003	60.4550540609569	35.2870870476177	0.425458862214606	0.419560912874691	0.332381359803854	0.231677661152109	0.616142641143556	0.368666204812567	0.458678516298046	9.58332280215922e-18	108.965480513023	microglia	4.26009384072339e-17
NRBP1	ISOT-37e8-e09e-7531-8387:s27428600:e27442300:NC:FL	41.1671075464478	30.4880319848501	26.6652474026892	4.87578941832454	57.9195408191679	13.815511534883	7.09982266202731	0.0838755713029949	0.0876795550644172	0.11802437567744	0.0488215720993805	0.11272235146951	0.0842495682821485	0.0922869071114721	9.58332280215922e-18	108.965480513023	microglia	4.26009384072339e-17
NRBP1	ISOT-7f4a-46e8-a878-1252:s27428650:e27442300:DN:FL	52.2055215046881	40.6071972185037	29.5506295859355	29.7301175812258	19.9333971845929	26.2149266163573	4.73040763411466	0.10636569344679	0.116780938379383	0.130795509041614	0.297689451796227	0.0387941508451914	0.159863516048594	0.0614881118459208	9.58332280215922e-18	108.965480513023	microglia	4.26009384072339e-17
SMARCA5	ISOT-2140-1e69-b985-29eb:s143513700:e143557500:AP:FL	160.408826358006	121.117308483744	68.9130102346367	107.645630554777	101.932999787812	58.833021319765	19.9332170409651	0.24013297358983	0.254448127066688	0.209462037187346	0.265137021070879	0.349085615711685	0.263825207711951	0.226513830010967	1.21979495854668e-17	136.073125683414	microglia	5.39579887545355e-17
SMARCA5	ISOT-5885-933c-4580-718b:s143513450:e143553200:NC:FL	167.591660963437	131.860053291218	77.0934991815811	178.602396264732	49.9005111742573	66.8263723889206	24.4797032898869	0.250885720005146	0.27701691867903	0.234326745232769	0.439907379962393	0.170892161555676	0.299669831340451	0.278178446475987	1.21979495854668e-17	136.073125683414	microglia	5.39579887545355e-17
SMARCA5	ISOT-98ed-99b3-8b24-c782:s143513500:e143554400:NC:FL	76.0149559211858	34.4508239710873	50.6918252299994	13.1915771426931	33.5365535022144	20.5265767753893	11.2100396998552	0.113794844193392	0.0723756806115279	0.154078496139816	0.0324915693169781	0.114851210624022	0.0920474294860509	0.127386814771082	1.21979495854668e-17	136.073125683414	microglia	5.39579887545355e-17
SMARCA5	ISOT-ada5-7e80-2838-3719:s143513500:e143553450:NC:FL	54.3292506020661	38.215062785381	30.6993086260646	36.8408069594011	20.6261468741136	22.373260188385	5.2856314579164	0.0813312134761469	0.080283745347439	0.0933109684682816	0.0907409038408894	0.0706374892949095	0.100328521024148	0.0600639938399591	1.21979495854668e-17	136.073125683414	microglia	5.39579887545355e-17
SMARCA5	ISOT-fc71-55e7-5553-f159:s143513950:e143553450:EC:FL	209.00796798875	146.872767102626	98.7546646977781	62.6002158991311	86.0037886616028	52.1122203635419	25.1784200425114	0.312886179623877	0.308556233408878	0.30016615409659	0.154187723889485	0.294533522813708	0.233687086832027	0.286118409573994	1.21979495854668e-17	136.073125683414	microglia	5.39579887545355e-17
OS9	ISOT-2a87-2ba1-5289-3f07:s57694150:e57721600:NC:FL	63.9191075224723	39.4886287595787	23.3871326021378	4.87030229044476	33.0468375767718	31.9306504137215	11.8966267996957	0.0654908888549921	0.0623832997781654	0.0627000874051951	0.0152196946576399	0.0792490109754719	0.10679147295559	0.0820457020668669	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
OS9	ISOT-3a41-c0f8-d80c-8c44:s57693800:e57721600:AP:FL	96.362228597648	66.2105253423278	15.7459371785986	39.0232516720694	42.8011389341338	20.1157158732804	21.5880074260938	0.0987317915959508	0.104597986322793	0.0422143087898087	0.121947661475217	0.102640620945165	0.0672766417166567	0.14888280983513	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
OS9	ISOT-798c-4f6a-0596-ce92:s57694100:e57721600:AP:FL	116.593602619429	82.5939284803171	28.8739786492961	43.9228147112514	50.5476521134785	36.3742405758976	17.5601898024731	0.119460658421546	0.130480139779332	0.0774101304270672	0.137258795972661	0.121217391159421	0.121652978514708	0.121104757258435	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
OS9	ISOT-860d-f018-d892-07d5:s57694100:e57721600:NC:FL	65.2471758855948	36.9522931051739	31.0268216400255	6.0493287885	43.5342460401647	21.015421941427	14.2679349851071	0.0668516146368799	0.0583764504031183	0.0831818274531515	0.0189041524640625	0.104398671559148	0.0702856921117961	0.0983995516214279	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
OS9	ISOT-bd5e-b166-17c2-a255:s57694100:e57721600:NC:FL	182.551683716704	105.589181213224	135.522009439164	24.7398799449392	72.2952012708193	51.5409525256305	31.6334773577629	0.187040659545803	0.166807553259438	0.363329784019205	0.0773121248279351	0.17336978722019	0.172377767644249	0.218161912812158	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
OS9	ISOT-ccfe-a3d8-feaf-55af:s57694100:e57721600:DN:FL	76.6621807037823	64.6293536122254	23.5626034525652	26.4297208389345	23.30025581379	28.093121682714	10.8265314919548	0.0785473162948588	0.102100084695459	0.0631705186395851	0.0825928776216704	0.055875913222518	0.0939569287047291	0.0746657344272747	1.25679936151313e-17	148.459528112248	microglia	5.52697730911036e-17
YWHAQ	ISOT-97f8-53ef-8aff-4233:s9583950:e9631000:AP:FL	827.396442386306	624.334090724353	279.506263284793	145.071934256358	547.166499199129	280.120938773178	142.547067171827	0.730915585146913	0.766054099048285	0.675135901654088	0.592130343903504	0.81788714379541	0.731386263115347	0.787552857302914	1.38082815943995e-17	91.6424923486172	microglia	6.06059985933175e-17
YWHAQ	ISOT-faa9-c78f-e34f-4ce4:s9583950:e9631000:NC:FL	35.2770998318784	17.7566894112467	12.5613678405802	27.1346610590623	7.57037454107928	4.87658212995083	0.405342947812359	0.0311635157525428	0.0217873489708548	0.0303414682139619	0.110753718608417	0.0113159559657388	0.0127325904176262	0.00223946380006828	1.38082815943995e-17	91.6424923486172	microglia	6.06059985933175e-17
DAB2	ISOT-0166-e0ce-a28d-8c8c:s39385150:e39425150:NC:FL	560.922590228451	423.031888004678	298.497198039603	48.8488898273225	319.391491336331	202.997064988779	80.4396534688592	0.111350930567601	0.11704852121518	0.0997788924951162	0.0808935314961454	0.121014502143575	0.11606941217253	0.0981069642279497	1.58616789305321e-17	122.236109939958	microglia	6.9348735789303e-17
DAB2	ISOT-0764-3045-dbef-9dea:s39371650:e39425000:AP:FL	517.19678526959	382.172584433747	338.510994963311	76.2672487284272	224.353386512869	189.707120460277	119.99925911465	0.102670750527065	0.105743177111175	0.113154335774964	0.126298204707338	0.0850054372440687	0.10847050403406	0.146355218025635	1.58616789305321e-17	122.236109939958	microglia	6.9348735789303e-17
DAB2	ISOT-47bf-6d1a-15a5-711f:s39389850:e39425400:AP:FL	2010.47049133859	1540.66658714476	1011.17569194773	196.239318909766	1224.95152843805	727.185459225577	302.368848645371	0.399106336576812	0.426286412027971	0.338006491595749	0.324971387909214	0.464122881745286	0.415789207579872	0.368779433257776	1.58616789305321e-17	122.236109939958	microglia	6.9348735789303e-17
DAB2	ISOT-e2ea-2441-c132-40c5:s39371650:e39425250:AP:FL	886.163659728726	604.798549476086	625.258692309977	93.3139687013608	437.46854914549	274.7563685643	152.617767769501	0.175915803472626	0.167341464926348	0.209005713458513	0.154527492699574	0.165752814694008	0.157099858521009	0.18613787152761	1.58616789305321e-17	122.236109939958	microglia	6.9348735789303e-17
ACTN1	ISOT-13ad-f7c6-8d30-a6a4:s68874100:e68979450:AP:FL	287.660605938785	233.109064116033	74.5950615710943	75.8002801367699	251.397188893414	106.139279931493	33.4620313742881	0.263814934657654	0.32667857858449	0.133606866825112	0.238240945138004	0.340089717189181	0.285192171184938	0.224749195180643	1.70052275510356e-17	135.282603838641	microglia	7.39899582548433e-17
ACTN1	ISOT-60ea-6410-8b71-5dec:s68874100:e68938050:AP:FL	99.381183527409	56.1038026183341	39.0815381049419	12.1898255491598	84.5525629967203	40.6209062023698	10.4901797262304	0.0911429646507212	0.0786237573474158	0.0699987606006735	0.0383127285896462	0.11438257270795	0.109146815795536	0.0704577502901447	1.70052275510356e-17	135.282603838641	microglia	7.39899582548433e-17
ACTN1	ISOT-87a1-c612-17c5-77eb:s68874300:e68979300:NC:FL	155.601883897381	111.13205604796	118.328577948513	42.3414728391174	86.1544472838063	55.524881907519	30.0807663472616	0.142703241199913	0.15574024220203	0.211937764010079	0.133079620412024	0.116549599223094	0.149193226449372	0.202038780949766	1.70052275510356e-17	135.282603838641	microglia	7.39899582548433e-17
ACTN1	ISOT-94db-aeb6-a164-85ab:s68874300:e68979300:NC:FL	55.1448454047174	22.762039286094	34.1517853265654	13.0699016752307	35.3385388566062	16.6541439242094	17.7133630605499	0.0505736047508981	0.0318986765609604	0.0611691033945655	0.0410788155709898	0.0478059191454108	0.0447490454809692	0.118972576627853	1.70052275510356e-17	135.282603838641	microglia	7.39899582548433e-17
ACTN1	ISOT-d5fb-3df1-1d97-0de3:s68874300:e68979350:AP:FL	177.312337564228	108.781403017857	135.608614501425	48.1431386641234	123.402626313423	67.8333663254819	21.5864110199703	0.162614003387232	0.152446041723248	0.242887956875831	0.151314306972949	0.166938876556521	0.18226565163843	0.144986072402787	1.70052275510356e-17	135.282603838641	microglia	7.39899582548433e-17
APOBR	ISOT-54ef-c143-cd6a-d670:s28496250:e28499000:AP:FL	245.188317728985	148.10653814062	188.173885357384	78.8873738877345	196.394375458027	68.4642103666733	50.485038160616	0.45744089128542	0.490419000465631	0.715490058393093	0.314292326245954	0.473239458935004	0.468932947716941	0.58028779494961	2.57740931254156e-17	90.3382107847856	microglia	1.11927534342517e-16
APOBR	ISOT-9ed3-903f-9501-8f5b:s28494600:e28499000:AP:FL	290.811682271015	153.89346185938	74.8261146426165	172.112626112266	218.605624541973	77.5357896333267	36.514961839384	0.54255910871458	0.50958099953437	0.284509941606907	0.685707673754046	0.526760541064996	0.53106705228306	0.41971220505039	2.57740931254156e-17	90.3382107847856	microglia	1.11927534342517e-16
SRSF2	ISOT-1005-6ff8-8aca-255a:s76734100:e76737350:AP:FL	908.612999588737	487.55108824388	235.699638418399	73.218156679666	170.776857702508	239.168562830993	75.8177346211015	0.830145678422515	0.818923025512386	0.717953903962229	0.468716142909141	0.725505678211556	0.815300504176932	0.716132160238476	3.17942588110534e-17	106.326612409281	microglia	1.37673412433276e-16
SRSF2	ISOT-4a84-303b-0b85-5f9a:s76734100:e76737350:AP:FL	73.5590084421328	40.6253825610289	51.1902329732189	20.2846898937998	29.3495964932033	21.6228497591748	13.9261498252051	0.067206492747651	0.068237077101619	0.155928230753661	0.12985524408552	0.124684920401391	0.0737100231808258	0.131538667146527	3.17942588110534e-17	106.326612409281	microglia	1.37673412433276e-16
SRSF2	ISOT-64d1-3837-e73f-afa2:s76734100:e76737350:AP:FL	46.9965763940559	23.384805057728	13.5072024444246	22.7562771490552	5.29271400173403	10.5566825393225	4.7934987202181	0.0429379777879448	0.039278663858325	0.0411436724793287	0.145677451276765	0.0224848619014698	0.03598662171511	0.0452767233255575	3.17942588110534e-17	106.326612409281	microglia	1.37673412433276e-16
CACYBP	ISOT-640c-641b-8a4f-ba37:s1.75e+08:e175010400:AP:FL	160.041465760262	95.391528462494	68.0923779543713	8.15080610840959	90.5520118127306	42.0936739597854	23.9475800457348	0.0995323752478474	0.0942682640202377	0.108438822228503	0.0622364593210028	0.152192706619001	0.0869799232789701	0.115690530077726	3.62574024705149e-17	106.037181181828	microglia	1.56548708083219e-16
CACYBP	ISOT-9652-e8a4-4b2d-1770:s174999950:e175008800:AP:FL	105.274816600724	101.938898973222	69.9807016197405	33.4770437114429	26.3002392672191	35.2877669096161	13.4076235121884	0.0654721106200547	0.100738537239377	0.11144602509629	0.255617989364881	0.0442033757028318	0.0729165922037809	0.0647721009072869	3.62574024705149e-17	106.037181181828	microglia	1.56548708083219e-16
CACYBP	ISOT-f70b-a36e-edcd-e87c:s174999900:e175012050:AP:FL	1191.12460348809	713.442874716799	407.741895706295	73.2211114693817	392.751424496392	357.682865378466	146.330537047226	0.740779650062149	0.70504186651757	0.649339210524211	0.559088593789647	0.660105735101631	0.739095100573628	0.706921424428734	3.62574024705149e-17	106.037181181828	microglia	1.56548708083219e-16
RTN1	ISOT-8eea-3e7e-fba2-0177:s59595950:e59630650:NC:FL	33.7620666800136	23.2029152268956	13.8197680763485	12.4082409110507	25.2892593863956	18.726635573111	11.811800372093	0.0511898028345425	0.0541421856483808	0.0510775805918138	0.0295960315499511	0.0856438387605926	0.0866667493019852	0.118223234352182	3.760406838709e-17	105.956812874788	microglia	1.61898431834494e-16
RTN1	ISOT-c465-7330-abc1-c86b:s59595950:e59630850:AP:FL	356.992573851147	231.915075136571	178.990906310609	352.748430441843	152.601953621055	110.034006142072	38.8661208566085	0.541269574580104	0.541155666428834	0.661546734487427	0.841372580641526	0.516797147389131	0.509236674563206	0.389007464539199	3.760406838709e-17	105.956812874788	microglia	1.61898431834494e-16
RTN1	ISOT-d5fd-ac98-df5e-f751:s59596000:e59727750:AP:FL	72.6499607984768	46.7827359136328	6.50495050375578	9.74913095785107	30.4458974991646	26.4777713406737	14.395731053176	0.11015134838925	0.109163850671619	0.0240421642219872	0.023253544920795	0.103107152981423	0.122538955911141	0.144085561248699	3.760406838709e-17	105.956812874788	microglia	1.61898431834494e-16
ROCK1	ISOT-048a-6536-2681-acab:s20979900:e21111450:NC:FL	164.320021240119	118.951827830617	64.1707597825629	30.3736843891357	80.2021969422025	54.8857045256469	17.8083620743803	0.125756755658304	0.144556718155919	0.133281362016175	0.0727139172396681	0.11886008687057	0.146632931627695	0.105352832925645	4.34837159108416e-17	119.918460204544	microglia	1.8650050018034e-16
ROCK1	ISOT-1b5d-cccd-aa59-7e90:s20979900:e21111850:NC:FL	54.1497819725437	56.7763184265276	14.32998510704	59.8282684961528	28.9530218987	16.4429447716349	7.3296612463814	0.0414416992468658	0.0689976640998007	0.029763087412544	0.143227529077044	0.0429085340458316	0.0439290561594315	0.0433616844416315	4.34837159108416e-17	119.918460204544	microglia	1.8650050018034e-16
ROCK1	ISOT-ab85-2c57-5c11-b33c:s20979950:e21111450:NC:FL	111.312922228678	57.5172745923936	47.3444197907295	12.8816415074437	51.20451532065	39.8237619590487	15.9491859294448	0.0851895700638206	0.0698981142533494	0.0983333963156316	0.0308383600251793	0.0758853668754718	0.106393368090413	0.0943540968847535	4.34837159108416e-17	119.918460204544	microglia	1.8650050018034e-16
ROCK1	ISOT-e594-2820-01ac-7b8b:s20946900:e21111850:AP:FL	754.534446464166	449.966223579503	275.531902365461	217.465226988276	414.432377941146	187.074723788516	107.047662718042	0.577457350015243	0.546823380085322	0.572274153377799	0.520606862017277	0.614191011245741	0.49978979808364	0.633285334064455	4.34837159108416e-17	119.918460204544	microglia	1.8650050018034e-16
NEU1	ISOT-850d-dae7-3ea7-f10a:s31859200:e31862850:EC:FL	623.469355889561	392.603971063162	205.643151737113	82.2490040798242	403.177489070958	189.808501057795	59.0698813546279	0.711723009006348	0.735213428957231	0.517992825534289	0.579218338590311	0.778334920986405	0.738554478824103	0.70321287326938	4.48417562186506e-17	89.180214464894	microglia	1.91960155653275e-16
NEU1	ISOT-9281-bfff-d097-30c4:s31859050:e31862850:AP:FL	98.8954488965121	52.0409901062463	96.3957876122145	16.2437282343508	42.6555387849817	20.1420360557024	10.5623771359476	0.112894348055379	0.0974550376521465	0.242810548141598	0.114392452354583	0.0823465999710072	0.0783736811505928	0.125742584951757	4.48417562186506e-17	89.180214464894	microglia	1.91960155653275e-16
SND1	ISOT-89e8-b0c4-65df-41a1:s127652150:e128092600:NC:FL	157.668917448069	110.941477608349	79.4749755659944	20.5322388810251	98.0495405447062	40.9348015479495	27.6713982483855	0.355911777535144	0.382556819339133	0.441527642033302	0.162954276833532	0.41546415485045	0.267547722535618	0.477093073248026	4.50559935269253e-17	105.558296359317	microglia	1.923298418103e-16
SND1	ISOT-9c71-0336-dc8f-eb1c:s127652150:e128092600:AP:FL	190.156175835674	119.331130308098	40.9289131049991	95.0337304462167	80.8494456815034	74.331750626341	17.6799254580907	0.429246446581656	0.411486656234821	0.227382850583328	0.754235955922355	0.342582396955523	0.485828435466281	0.304826301001564	4.50559935269253e-17	105.558296359317	microglia	1.923298418103e-16
SND1	ISOT-c11e-20cb-cc3a-c7dd:s127652150:e128092600:AP:FL	93.2147824480809	58.7273920835535	59.5961113290066	9.43403067275826	55.1107746823687	37.7334478257095	12.6486762935237	0.210417116135623	0.202508248563977	0.33108950738337	0.0748732593076053	0.233520231704952	0.246623841998101	0.21808062575041	4.50559935269253e-17	105.558296359317	microglia	1.923298418103e-16
PLEK	ISOT-4b6e-f1d6-30b2-d6b0:s68365050:e68382600:AP:FL	839.494179923154	615.631601957136	319.601845033995	267.882716336276	947.802440824445	299.40470274887	170.113848802515	0.380412506320086	0.372384027283587	0.332650827409943	0.506430071476892	0.317664535920378	0.36360177372034	0.300847648690481	4.85025128030037e-17	89.0160583696303	microglia	2.06650932735744e-16
PLEK	ISOT-9a7d-f281-d35f-efd9:s68365250:e68397500:AP:FL	1367.3054546209	1037.58539139233	641.170889314664	261.080177899161	2035.85589572342	524.036557411631	395.334641631034	0.619587493679914	0.627615972716413	0.667349172590057	0.493569928523108	0.682335464079622	0.63639822627966	0.699152351309519	4.85025128030037e-17	89.0160583696303	microglia	2.06650932735744e-16
SPI1	ISOT-5646-41ce-dd55-372e:s47354850:e47378550:DN:FL	340.812742840459	234.215976373395	169.719528715909	14.6066135347586	151.389170968123	126.888795629874	57.4143961633301	0.24368324751778	0.265611206460573	0.203355963057328	0.147875071174945	0.216691917389632	0.267176271581123	0.265617747665242	5.84282967230014e-17	104.985157343368	microglia	2.48237735229927e-16
SPI1	ISOT-66d1-a31c-5223-446b:s47354850:e47378550:AP:FL	700.074153203777	430.605750736512	321.955132975427	39.1031389676906	367.573567217996	233.951689111815	102.680384772676	0.500557407959993	0.488325838112971	0.38576289141752	0.395874063776042	0.526128920271224	0.492607244924349	0.475032994427589	5.84282967230014e-17	104.985157343368	microglia	2.48237735229927e-16
SPI1	ISOT-6b78-4bec-2263-c216:s47354850:e47378550:NC:FL	279.586219004484	176.639902884383	289.606318574742	31.2524868599739	141.193179123232	89.3201870227374	43.9602250237457	0.199905899176202	0.200317409771408	0.347002918679055	0.316395289559433	0.202097815259146	0.188072039199379	0.203374357964984	5.84282967230014e-17	104.985157343368	microglia	2.48237735229927e-16
OCIAD1	ISOT-c7af-4a19-8ae3-e97e:s48831050:e48861850:AP:FL	901.230719018428	617.623657479937	337.928464855222	90.3291651437531	473.307998866921	288.198261183588	140.359616294387	0.517192868706177	0.555000726679001	0.493327265913786	0.300131657680475	0.499797253291363	0.544798225299789	0.577635951536426	6.27448727595906e-17	88.4774041186562	microglia	2.66076001777512e-16
OCIAD1	ISOT-d4a7-338a-16f8-048e:s48831000:e48857300:AP:FL	128.020382559635	92.098346695213	55.2646278319359	55.6631470985408	56.8099152111271	37.5727848992589	10.37439408352	0.0734675677511231	0.0827601869240869	0.0806784588618551	0.184948821167673	0.0599893508037244	0.0710260584106974	0.0426947804237307	6.27448727595906e-17	88.4774041186562	microglia	2.66076001777512e-16
CAPRIN1	ISOT-4c8a-5d98-0377-b0ac:s34051700:e34102650:AP:FL	111.557692221563	69.5824191855923	31.5171101593769	13.5315676317907	67.6220230619278	36.7340005910634	6.69557318001742	0.177639637295483	0.16527890542896	0.0943626052675954	0.0550063724869542	0.205538064018018	0.18006863034835	0.0797092045240169	1.19664519712192e-16	117.585350400762	microglia	5.05548982154878e-16
CAPRIN1	ISOT-cca0-5f27-e52f-1220:s34052350:e34100550:NC:FL	55.7443989090355	24.4948571030809	32.6916318755334	26.0627497144314	14.7039014550646	19.9663580672518	9.42959007548484	0.0887649664156616	0.0581825584396222	0.0978791373518963	0.105946137050534	0.044692709589862	0.0978743042512341	0.112257024708153	1.19664519712192e-16	117.585350400762	microglia	5.05548982154878e-16
